,deal_name,cidade,deal_id,código_inep,cidade_encontrada,link_qedu
1346,Scopum Idiomas,São Paulo,1442722094,35163326,"SÃO PAULO
 ",http://www.qedu.org.br/escola/203665-colegio-integracao/sobre
1347,UNISAL,São Paulo,1442722082,35100473,"SÃO PAULO
 ",http://www.qedu.org.br/escola/189216-santa-teresinha-colegio-salesiano/sobre
1348,Escola Lampadinha,São Paulo,1442722056,35103718,"SÃO PAULO
 ",https://www.qedu.org.br/escola/194013-colegio-rio-branco-unidade-higienopolis/censo-escolar
1349,Colegio Orion & Passinho Seguro,São Paulo,1442722053,,São Paulo,
1350,Colégio Augusto Laranja,São Paulo,1442722046,35143406,"SÃO PAULO
 ",https://www.qedu.org.br/escola/184933-augusto-laranja-colegio-unidade-i/censo-escolar
1351,Escola Bakhita WC,São Paulo,1442722004,35102854,"SÃO PAULO
 ",https://www.qedu.org.br/escola/209187-escola-bakhita/censo-escolar
1352,Colégio Phoenix,São Paulo,1442721967,,"SÃO PAULO
 ",http://www.qedu.org.br/escola/185249-colegio-phoenix/censo-escolar
1353,Colégio Rícaro,São Paulo,1442721966,35126536,"SÃO PAULO
 ",http://qedu.org.br/escola/211819-ricaro-colegio-unidade-i/sobre
1354,geraEduca SP São Paulo,São Paulo,1442721964,35127231,"SÃO PAULO
 ",http://www.qedu.org.br/escola/185550-la-salle-sao-paulo-colegio/sobre
1355,Escola Técnica Sequencial,São Paulo,1442721880,35295164,"SÃO PAULO
 ",http://qedu.org.br/escola/183012-et-sequencial/sobre
1356,NOVA CACHOERINHA UNIDADE I COLEGIO WC Blog,São Paulo,1442721877,35158318,"SÃO PAULO
 ",http://www.qedu.org.br/escola/204544-nova-cachoeirinha-colegio-unidade-ii/sobre
1357,Raphael Furrier F0,São Paulo,1442721871,,São Paulo,
1358,Colegio Santa Helena,São Paulo,1442721861,35107256,"SÃO PAULO
 ",http://qedu.org.br/escola/186517-colegio-santa-helena/sobre
1359,Instituto Universal Brasileiro,São Paulo,1442721840,35257497,"SÃO PAULO
 ",http://www.qedu.org.br/escola/202010-universal-brasileiro-instcenssup-a-distancia/censo-escolar
1360,Colégio Adventus,São Paulo,1442721797,35107682,"SÃO PAULO
 ",http://www.qedu.org.br/escola/203695-unasp-sao-paulo-adventista-colegio/sobre
1361,Colégio Rc,São Paulo,1442721771,35294408,"SÃO PAULO
 ",http://qedu.org.br/escola/200682-rc-nucleo-de-recreacao-infantil/sobre
1362,Colégio Santa Mônica,São Paulo,1442721755,35293702,"SÃO PAULO
 ",https://qedu.org.br/escola/199026-colegio-santa-monica/censo-escolar
1363,FMU Complexo Educacional,São Paulo,1442721726,,São Paulo,
1364,Instituto de Educação São Gonçalo,São Paulo,1442721722,35161949,"SÃO PAULO
 ",https://qedu.org.br/escola/200179-ie-sao-goncalo/censo-escolar
1365,Colégio Conde Domingos,São Paulo,1442721721,35060574,"SÃO PAULO
 ",http://www.qedu.org.br/escola/187645-colegio-conde-domingos/sobre
1366,Colégio Miranda,São Paulo,1442719928,35157247,"SÃO PAULO
 ",https://qedu.org.br/escola/191803-colegio-miranda-mendes/sobre
1367,Colégio Santi,São Paulo,1442719918,35105132,"SÃO PAULO
 ",http://www.qedu.org.br/escola/188878-escola-santi/sobre
1368,Instruir,São Paulo,1442719906,35158483,"SÃO PAULO
 ",http://www.qedu.org.br/escola/208514-colegio-stockler/sobre
1369,Colégio Horizontes,São Paulo,1442719898,35118936,"SÃO PAULO
 ",https://www.qedu.org.br/escola/193051-colegio-horizontes-uirapuru/censo-escolar
1370,Colégio Renovação,São Paulo,1442719886,35138575,"SÃO PAULO
 ",http://qedu.org.br/escola/195212-colegio-renovacao/sobre
1371,Escola Alef Peretz,São Paulo,1442719871,,"SÃO PAULO
 ",https://www.qedu.org.br/escola/200477-i-l-peretz-colegio-eeipsg-unidade-ii/sobre
1372,Colégio Soka do Brasil,São Paulo,1442719867,35806444,"SÃO PAULO
 ",http://www.qedu.org.br/escola/209140-escola-soka-do-brasil/censo-escolar
1373,Colégio Decisão,São Paulo,1442715838,35139221,"SÃO PAULO
 ",http://qedu.org.br/escola/186347-colegio-decisao/sobre
1374,Geostein Educação,São Paulo,1442715819,35158525,"SÃO PAULO
 ",http://www.qedu.org.br/escola/208516-colegio-cerimar/sobre
1375,Escola Modelo Cristão,São Paulo,1442715813,35153990,"SÃO PAULO
 ",http://www.qedu.org.br/escola/199696-escola-modelo-cristao/sobre
1376,Colégio SAA,São Paulo,1442715804,,"SÃO PAULO
 ",https://www.qedu.org.br/escola/209185-colegio-saa/censo-escolar
1377,Colégio Certus,São Paulo,1442715802,35143959,"SÃO PAULO
 ",http://www.qedu.org.br/escola/181610-colegio-certus/sobre
1378,Colégio Estrutura,São Paulo,1442715800,35152336,"SÃO PAULO
 ",http://www.qedu.org.br/escola/192642-colegio-estrutura/sobre
1379,Colégio Belo Futuro Internacional,São Paulo,1442715798,35569240,"SÃO PAULO
 ",http://www.qedu.org.br/escola/279908-belo-futuro-internacional-colegio-unidade-ii/sobre
1380,Anyway Treinamentos,São Paulo,1442715795,35127231,"SÃO PAULO
 ",http://www.qedu.org.br/escola/185550-la-salle-sao-paulo-colegio/sobre
1381,Instituto Castelo De Educação,São Paulo,1442715783,35150502,"SÃO PAULO
 ",http://www.qedu.org.br/escola/211947-instituto-castelo-de-educacao/sobre
1382,Escola Suíço Brasileira,São Paulo,1442715780,35107773,"SÃO PAULO
 ",https://www.qedu.org.br/escola/203701-suico-brasileira-sao-paulo-escola/censo-escolar
1383,Play de Prata,São Paulo,1442715769,35127231,"SÃO PAULO
 ",http://www.qedu.org.br/escola/185550-la-salle-sao-paulo-colegio/sobre
1384,Colégio São Francisco Xavier,São Paulo,1442715766,35106756,"SÃO PAULO
 ",http://www.qedu.org.br/escola/197353-colegio-sao-francisco-xavier/sobre
1385,Cruz de Malta Instituto de Educação,São Paulo,1442715760,35151348,"SÃO PAULO
 ",http://www.qedu.org.br/escola/192601-ie-cruz-de-malta/sobre
1386,Colégio Visconde Porto Seguro,São Paulo,1442715758,35105648,"SÃO PAULO
 ",https://www.qedu.org.br/escola/208389-colegio-porto-seguro-visconde/sobre
1387,Vetor Vestibulares,São Paulo,1442715713,23272333,"FORTALEZA
 ",https://www.qedu.org.br/escola/71675-farias-brito-colegio-pre-vestibular-central/censo-escolar
1388,Aubrick Escola Bilingue Multicutural,São Paulo,1442715697,35429612,"SÃO PAULO
 ",http://qedu.org.br/escola/213369-aubrick-school-escola-bilingue-multicultural/sobre
1389,Cursos Preparatórios Livres,São Paulo,1442715680,35127231,"SÃO PAULO
 ",http://www.qedu.org.br/escola/185550-la-salle-sao-paulo-colegio/sobre
1390,Colégio Deo Volente,São Paulo,1442715669,35288561,"SÃO PAULO
 ",http://www.qedu.org.br/escola/198610-colegio-deo-volente/sobre
1391,Colégio Piemonte,São Paulo,1442715655,,"SÃO PAULO
 ",https://www.qedu.org.br/escola/203405-colegio-piemonte/sobre
1392,Framor,São Paulo,1442715648,35158525,"SÃO PAULO
 ",http://www.qedu.org.br/escola/208516-colegio-cerimar/sobre
1393,Escola Morumbi,São Paulo,1442715634,35568193,"SÃO PAULO
 ",http://www.qedu.org.br/escola/279164-morumbi-escola-unidade-moema/sobre
1394,Instituto De Ensino Pró Educar Gonçalves & Loureiro,São Paulo,1442715625,35291500,"SÃO PAULO
 ",http://www.qedu.org.br/escola/201540-pro-educar-goncalves-e-loureiro-instituto-de-ensino/sobre
1395,Domínio Educacional,São Paulo,1442715615,35114935,"GUARULHOS
 ",http://www.qedu.org.br/escola/187897-colegio-dominio/sobre
1396,Colégio Marcondes,São Paulo,1442715609,35174166,"SÃO PAULO
 ",http://www.qedu.org.br/escola/194326-marcondes-colegio/sobre
1397,Reducare,São Paulo,1442713724,35158525,"SÃO PAULO
 ",http://www.qedu.org.br/escola/208516-colegio-cerimar/sobre
1398,Múltiplo Saber Reforço Escolar,São Paulo,1442713703,35914824,"SÃO PAULO
 ",http://www.qedu.org.br/escola/196530-pasquale-filippelli-padre/censo-escolar
1399,Sociedade Agostiniana de Educação,São Paulo,1442713701,35101278,"SÃO PAULO
 ",https://www.qedu.org.br/escola/187674-sao-jose-colegio-agostiniano/sobre
